System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
EPB,282,236,1,adult,236.1,Austrobilharzia sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,8.6e-5,NA,NA,species,set equal to AUST,NA,NA,NA,2.45e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Schistosomatidae,Austrobilharzia,sp.,NA
EPB,283,237,1,adult,237.1,Catatropis johnstoni,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,1.2e-4,NA,NA,species,volumetric; literature (Martin 1963),NA,NA,NA,2.58e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Notocotylidae,Catatropis,johnstoni,NA
EPB,284,238,1,adult,238.1,Cloacitrema michiganiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.22e-4,NA,NA,species,volumetric; literature (Robison 1952),NA,NA,NA,1.03e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Cloacitrema,michiganiensis,NA
EPB,285,239,1,adult,239.1,Euhaplorchis californiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,5e-6,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,2.3e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Euhaplorchis,californiensis,NA
EPB,288,242,1,adult,242.1,Gynaecotyla sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,6.13e-6,NA,NA,species,literature (average of 5 Gynaecotyla spp in Rankin 1939),NA,NA,NA,1.27e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Gynaecotyla,sp.,NA
EPB,289,243,1,adult,243.1,Gynaecotyla sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,6.13e-6,NA,NA,species,literature (average of 5 Gynaecotyla spp in Rankin 1939),NA,NA,NA,4.49e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Gynaecotyla,sp.,NA
EPB,290,244,1,adult,244.1,hemiurid,trematode,life stage,Family,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.00884018,NA,1,species,direct,91.47,NA,NA,8.087e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,NA,NA,NA
EPB,291,245,1,adult,245.1,Himasthla rhigedana,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.002382,NA,NA,species,literature,NA,NA,NA,3.95e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,rhigedana,NA
EPB,292,246,1,adult,246.1,Himasthla B,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.001429,NA,NA,species,literature,NA,NA,NA,3.32e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
EPB,293,247,1,adult,247.1,Hysterolecitha trilocalis,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.00172883,NA,NA,species,literature,1.16,NA,NA,2e-6,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,NA
EPB,294,248,1,adult,248.1,Lecisthaster sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,4.84e-5,NA,3,species,volumetric,227.57,NA,NA,1.1e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Lecisthasteridae,Lecisthaster,sp.,Probably L. minimus
EPB,295,249,1,adult,249.1,lepocreadid,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,1.67e-5,NA,NA,approximation,"volumetric; literature, Lepocreadium setiferoides (Martin 1938)",57.57,NA,NA,3.86e-6,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Lepocreadiidae,NA,NA,NA
EPB,296,250,1,adult,250.1,Renicola sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.1e-5,NA,NA,approximation,set equal to  congener (renc),NA,NA,NA,1.09e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
EPB,298,252,1,adult,252.1,mc oval (u+i),trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
EPB,299,253,1,adult,253.1,mc oval jelly,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01e-7,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,304,258,1,adult,258.1,mc unk neo,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49e-7,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,305,259,1,adult,259.1,mc unk pericaridean,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,306,260,1,adult,260.1,mc unk poly,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3e-7,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,307,261,1,adult,261.1,mc unk-tagelus epb,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11e-7,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,310,264,1,adult,264.1,Acanthoparyphium,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,NA,NA
EPB,311,265,1,adult,265.1,Mesostephanus appendiculatus,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,5.2e-5,NA,NA,species,literature,NA,NA,NA,3.82e-7,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
EPB,312,266,1,adult,266.1,Parorchis acanthus,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.003253,NA,NA,species,literature,NA,NA,NA,1.26e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
EPB,313,267,1,adult,267.1,Parvatrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3e-6,NA,NA,species,literature,NA,NA,NA,1.35e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Gymnophallidae,Parvatrema,sp.,NA
EPB,314,268,1,adult,268.1,Phocitremoides ovale,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,7e-6,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,7.25e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
EPB,315,269,1,adult,269.1,Probolocoryphe species A,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,2e-5,NA,NA,species,literature,NA,NA,NA,2.9e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
EPB,316,270,1,adult,270.1,Probolocoryphe species B,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,2e-5,NA,NA,approximation,set equal to PROB,NA,NA,NA,9.07e-7,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species B,NA
EPB,317,271,1,adult,271.1,Pygidiopsoides spindalis,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,4e-5,NA,NA,species,volumetric; literature (Martin 1951),NA,NA,NA,6e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
EPB,318,272,1,adult,272.1,Renicola buchanani,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.1e-5,NA,NA,species,literature,NA,NA,NA,4.43e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
EPB,319,273,1,adult,273.1,Renicola cerithidicola,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.1e-5,NA,NA,species,literature,NA,NA,NA,4.1e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
EPB,320,274,1,adult,274.1,renic,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.1e-5,NA,NA,approximation,set equal to  congener (renc),NA,NA,NA,1.27e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,NA,NA,NA
EPB,321,275,1,adult,275.1,small cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,5.2e-5,NA,NA,approximation,set equal to confamilial meso,NA,NA,NA,1.43e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
EPB,322,276,1,adult,276.1,Maritrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,2.8e-5,NA,NA,approximation,average of several Maritrema from literature,NA,NA,NA,2.6e-5,NA,NA,extrapolation from other estuary,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Maritrema,sp.,NA
EPB,323,277,1,adult,277.1,Stictodora hancocki,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,2.9e-5,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,8.25e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Stictodora,hancocki,NA
EPB,324,278,1,adult,278.1,Tubulovesicula,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,9.7193e-4,NA,NA,species,volumetric,1531.2,NA,NA,0.0014882,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Tubulovesicula,NA,NA
EPB,327,233,2,parthenitae,233.2,Acanthoparyphium spinulosum,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02545386,0.00769152,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,17432.25,11799.1692,7.64181838,0.5333951,0.4263422,7.0188712,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,spinulosum,NA
EPB,328,234,2,parthenitae,234.2,microphallid-assiminea,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,4.309e-4,NA,NA,approximation,set equal to csm,NA,NA,NA,0.7708797,NA,NA,"approximation, quantified ratio",applied relative abundance of mcercs compared to csm),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
EPB,329,235,2,parthenitae,235.2,Austrobilharzia sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02893559,0.00830478,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,5813.57,4511.30793,7.01496224,0.2140569,0.18912234,7.00401469,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Schistosomatidae,Austrobilharzia,sp.,NA
EPB,330,236,2,parthenitae,236.2,Austrobilharzia sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.09962794,0.02100379,6,approximation,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,6468.37,14117.2517,7.00000022,0.6232879,1.34818712,7.0000001,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Schistosomatidae,Austrobilharzia,sp.,NA
EPB,331,237,2,parthenitae,237.2,Catatropis johnstoni,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02296597,0.00648254,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,2723.98,1969.31208,14.6823242,0.0603999,0.04952304,9.23967581,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Notocotylidae,Catatropis,johnstoni,NA
EPB,332,238,2,parthenitae,238.2,Cloacitrema michiganiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03544256,0.01026646,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,7405.03,9494.68903,4.21496636,0.3184336,0.39675242,4.28822679,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Cloacitrema,michiganiensis,NA
EPB,333,239,2,parthenitae,239.2,Euhaplorchis californiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02537377,0.00684645,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,31915.42,18505.7104,7.14530092,0.83974,0.52737995,7.07620234,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Euhaplorchis,californiensis,NA
EPB,334,281,2,parthenitae,281.2,fellodistomid,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.52372467,0.41769135,12,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,3951.57,2642.94717,7.01326613,1.7506973,1.02274997,7.01119461,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Fellodistomidae,NA,NA,NA
EPB,335,245,2,parthenitae,245.2,Himasthla rhigedana,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03324752,0.01054636,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,51258.46,28656.453,4.22525541,1.7491595,1.06587827,4.0887943,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,rhigedana,NA
EPB,336,246,2,parthenitae,246.2,Himasthla B,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02973583,0.01059731,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,3066.27,3844.5646,7.00000144,0.095783,0.11556464,7.00000103,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
EPB,337,247,2,parthenitae,247.2,Hysterolecitha trilocalis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,4.2913e-4,NA,NA,species,set equal to average of csm & bsq,NA,NA,NA,0.0077925,NA,NA,"approximation, quantified ratio",relative abundance of adults to bsq adults),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,matched these unk hemiurid parthenitae/cercariae to Hysterolecitha adults
EPB,338,250,2,parthenitae,250.2,Renicola sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02496331,0.00773301,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,26996,37734.0373,4.03978748,0.534687,0.56022148,4.15510452,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
EPB,341,261,2,parthenitae,261.2,mc unk-tagelus epb,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.09962794,0.02100379,6,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,3234.19,7058.62587,7.00000022,0.311644,0.67409356,7.0000001,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,342,265,2,parthenitae,265.2,Mesostephanus appendiculatus,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02620978,0.00901341,20,population,"applied average proportional mass of similar species, renb & cata (Hechinger et al 2009), to local host mass frequency distributions",481.27,743.150322,4.07383248,0.0094454,0.01416297,4.01731779,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
EPB,343,266,2,parthenitae,266.2,Parorchis acanthus,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.04173048,0.01587978,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,9870.66,7354.25475,10.2506438,0.4971407,0.46345222,7.55513548,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
EPB,344,268,2,parthenitae,268.2,Phocitremoides ovale,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.01973766,0.00611888,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,17406.82,20057.7832,4.0834339,0.3494362,0.36246846,4.39275415,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
EPB,345,269,2,parthenitae,269.2,Probolocoryphe species A,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.05505685,0.0179828,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,131884.81,116054.166,4.00689936,7.5696491,5.83299608,4.01710353,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
EPB,346,271,2,parthenitae,271.2,Pygidiopsoides spindalis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02084895,0.00595046,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,13482.14,7892.15945,8.35875456,0.2918158,0.1967784,7.25695148,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
EPB,347,272,2,parthenitae,272.2,Renicola buchanani,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02107399,0.00629434,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,11045.16,18792.3093,4.00101531,0.1820006,0.28278889,4.00072666,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
EPB,348,273,2,parthenitae,273.2,Renicola cerithidicola,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02052283,0.00739169,20,population,"applied proportional mass of similar congener, renb (Hechinger et al 2009), to local host mass frequency distributions",7045.82,6279.59347,6.13691276,0.1531975,0.1337131,5.65022218,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
EPB,349,275,2,parthenitae,275.2,small cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02379388,0.00948488,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,27493.41,17369.3554,7.37642407,0.6079359,0.35188665,8.52748947,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
EPB,350,276,2,parthenitae,276.2,Maritrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.045945,0.00951059,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Maritrema,sp.,NA
EPB,351,277,2,parthenitae,277.2,Stictodora hancocki,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02445125,0.0073253,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,14774.34,9139.96023,10.8519083,0.3491093,0.19651895,8.27797084,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Stictodora,hancocki,NA
EPB,352,282,2,parthenitae,282.2,Lepocreadium,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.09962794,0.02100379,6,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,3234.19,7058.62587,7.00000022,0.311644,0.67409356,7.0000001,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Lepocreadiidae,Lepocreadium,NA,NA
EPB,353,233,3,cercaria,233.3,Acanthoparyphium spinulosum,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.21e-6,NA,NA,species,volumetric; literature (Martin and Adams 1961),NA,NA,NA,0.0013497,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,spinulosum,NA
EPB,354,234,3,cercaria,234.3,microphallid-assiminea,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.2e-7,NA,1,species,volumetric,NA,NA,NA,0.0061248,NA,NA,"approximation, quantified ratio",applied relative abundance of mcercs compared to csm),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
EPB,355,235,3,cercaria,235.3,Austrobilharzia sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,3.33e-7,NA,NA,species,volumetric; literature (Short & Holliman 1961),NA,NA,NA,8.79e-7,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Schistosomatidae,Austrobilharzia,sp.,NA
EPB,356,236,3,cercaria,236.3,Austrobilharzia sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,3.33e-7,NA,NA,approximation,set equal to congener aust,NA,NA,NA,1.87e-6,NA,NA,"approximation, quantified ratio",applied ratio relating aust cercariae and parthenitae in Cerithidea californica at CSM to the quantified aust nteg parthenitae at EPB,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Schistosomatidae,Austrobilharzia,sp.,NA
