System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
BSQ,336,246,2,parthenitae,246.2,Himasthla B,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03974399,0.01529469,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,7661.72,11640.56,4.08173341,0.348,0.62132244,4.03897173,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
BSQ,337,247,2,parthenitae,247.2,Hysterolecitha trilocalis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,3.7282e-4,NA,9,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,6549.93,NA,NA,0.002579,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,matched these unk hemiurid parthenitae/cercariae to Hysterolecitha adults
BSQ,338,250,2,parthenitae,250.2,Renicola sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.0354,0.01874193,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,3935.42,5577.17679,4.61377151,0.142,0.19808771,4.44915161,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
BSQ,339,257,2,parthenitae,257.2,mc unk lg-cirriformia,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.00694,0.00315256,5,approximation,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,10563.9,12737.1154,7.93226373,0.089,0.13186797,7.02708544,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,340,259,2,parthenitae,259.2,mc unk pericaridean,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.00615574,0.00267704,5,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,52124.2,84605.129,7,0.3562558,0.53476804,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,342,265,2,parthenitae,265.2,Mesostephanus appendiculatus,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03619618,0.01265902,19,population,"applied average proportional mass of similar species, renb & cata (Hechinger et al 2009), to local host mass frequency distributions",10509.12,12523.8173,4.17242949,0.4670012,0.62936649,4.02526052,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
BSQ,343,266,2,parthenitae,266.2,Parorchis acanthus,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.05727493,0.02750712,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,655.19,1297.06738,4.09074539,0.0439,0.08510724,4.15798481,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
BSQ,344,268,2,parthenitae,268.2,Phocitremoides ovale,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02710121,0.01237551,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,2585.8,3492.7725,4.08901078,0.0754,0.11480186,4.03757978,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
BSQ,345,269,2,parthenitae,269.2,Probolocoryphe species A,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.0697,0.03168764,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,12726.96,12360.2991,4.00022961,1.1308563,0.88565125,4.00024956,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
BSQ,346,271,2,parthenitae,271.2,Pygidiopsoides spindalis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.0294,0.01315792,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,3195.32,3649.78002,4.42287356,0.105,0.13456182,4.09177026,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
BSQ,347,272,2,parthenitae,272.2,Renicola buchanani,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02915189,0.00991459,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,2290.42,5443.58608,4.00323004,0.0748,0.18082988,4.00222341,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
BSQ,348,273,2,parthenitae,273.2,Renicola cerithidicola,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.02784926,0.01605138,19,population,"applied proportional mass of similar congener, renb (Hechinger et al 2009), to local host mass frequency distributions",559.96,893.426718,4.00117872,0.029,0.05379205,4.00012072,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
BSQ,349,275,2,parthenitae,275.2,small cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03326418,0.01105219,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,17565.53,16946.3354,4.09288206,0.661,0.63606988,4.02948297,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
BSQ,350,276,2,parthenitae,276.2,Maritrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.045945,0.02289971,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,3434.48,6363.09896,4.00000503,0.169,0.36344186,4.00000009,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Maritrema,sp.,NA
BSQ,351,277,2,parthenitae,277.2,Stictodora hancocki,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03203717,0.01104811,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,18583.67,9383.96678,7.90675935,0.654,0.326962,6.46463355,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Stictodora,hancocki,NA
BSQ,353,233,3,cercaria,233.3,Acanthoparyphium spinulosum,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.21e-6,NA,NA,species,volumetric; literature (Martin and Adams 1961),NA,NA,NA,3.81e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,spinulosum,NA
BSQ,354,234,3,cercaria,234.3,microphallid-assiminea,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.2e-7,NA,1,species,volumetric,NA,NA,NA,2.1e-6,NA,NA,"approximation, quantified ratio",applied relative abundance of mcercs compared to csm),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
BSQ,355,235,3,cercaria,235.3,Austrobilharzia sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,3.33e-7,NA,NA,species,volumetric; literature (Short & Holliman 1961),NA,NA,NA,9.98e-8,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Schistosomatidae,Austrobilharzia,sp.,NA
BSQ,357,237,3,cercaria,237.3,Catatropis johnstoni,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.66e-6,NA,9,species,volumetric,NA,NA,NA,0.00113,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Notocotylidae,Catatropis,johnstoni,NA
BSQ,358,238,3,cercaria,238.3,Cloacitrema michiganiensis,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.31e-6,NA,NA,species,volumetric; literature (Martin 1972),NA,NA,NA,1.16e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Cloacitrema,michiganiensis,NA
BSQ,359,239,3,cercaria,239.3,Euhaplorchis californiensis,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,4.26e-7,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,0.0025895,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Euhaplorchis,californiensis,NA
BSQ,360,240,3,cercaria,240.3,fat cyathocotylid,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
BSQ,364,244,3,cercaria,244.3,hemiurid,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,NA,NA,NA
BSQ,365,245,3,cercaria,245.3,Himasthla rhigedana,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,6.18e-6,NA,NA,species,volumetric; literature (Adams and Martin 1963),NA,NA,NA,0.0159,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,rhigedana,NA
BSQ,366,246,3,cercaria,246.3,Himasthla B,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,4.19e-6,NA,8,species,volumetric,NA,NA,NA,0.0045641,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
BSQ,367,247,3,cercaria,247.3,Hysterolecitha trilocalis,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00156,NA,NA,"approximation, quantified ratio",average relationship between cercarial production and parthenital mass from Kuris et al 2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,NA
BSQ,368,248,3,cercaria,248.3,Lecisthaster sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Lecisthasteridae,Lecisthaster,sp.,Probably L. minimus
BSQ,369,250,3,cercaria,250.3,Renicola sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,4.95e-7,NA,74,species,volumetric,NA,NA,NA,4.29e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
BSQ,373,254,3,cercaria,254.3,mc sphere,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
BSQ,375,256,3,cercaria,256.3,mc unk Bittium,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,376,257,3,cercaria,257.3,mc unk lg-cirriformia,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,378,259,3,cercaria,259.3,mc unk pericaridean,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,379,260,3,cercaria,260.3,mc unk poly,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,381,262,3,cercaria,262.3,mc vs,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,382,263,3,cercaria,263.3,mega het,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,384,265,3,cercaria,265.3,Mesostephanus appendiculatus,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,6.28e-7,NA,NA,species,volumetric; literature (Martin 1961),NA,NA,NA,0.0021656,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
BSQ,385,266,3,cercaria,266.3,Parorchis acanthus,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.36e-6,NA,8,species,volumetric,NA,NA,NA,2.412e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
BSQ,387,268,3,cercaria,268.3,Phocitremoides ovale,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.97e-7,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,5.36e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
BSQ,388,269,3,cercaria,269.3,Probolocoryphe species A,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.48e-7,NA,NA,species,volumetric; literature (Sarkisian 1957),NA,NA,NA,2.796e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
BSQ,390,271,3,cercaria,271.3,Pygidiopsoides spindalis,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,5.31e-8,NA,NA,species,volumetric; literature (Martin 1964),NA,NA,NA,1.831e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
BSQ,391,272,3,cercaria,272.3,Renicola buchanani,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.36e-6,NA,NA,species,volumetric; literature (Martin & Gregory 1951),NA,NA,NA,1.383e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
BSQ,392,273,3,cercaria,273.3,Renicola cerithidicola,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,9.24e-8,NA,NA,species,volumetric; literature (Martin 1971),NA,NA,NA,3.69e-6,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
BSQ,393,274,3,cercaria,274.3,renic,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,9.24e-8,NA,NA,approximation,set equal to renc,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,NA,NA,NA
BSQ,394,275,3,cercaria,275.3,small cyathocotylid,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.59e-7,NA,4,species,volumetric,NA,NA,NA,0.0045457,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
BSQ,395,276,3,cercaria,276.3,Maritrema sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.07e-7,NA,4,species,volumetric,NA,NA,NA,2.88e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Maritrema,sp.,NA
BSQ,396,277,3,cercaria,277.3,Stictodora hancocki,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,6.28e-7,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,0.0096112,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Stictodora,hancocki,NA
BSQ,399,279,3,cercaria,279.3,unk a/sm meso,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
BSQ,401,237,4,metacercaria,237.4,Catatropis johnstoni,trematode,life stage,Species,NA,nonfeeding,commensal,infectious,nonfeeding,NA,NA,NA,NA,1.2e-6,NA,26,species,volumetric; literature (Martin 1956),NA,NA,NA,0.0017839,NA,NA,"approximation, quantified ratio",applied relative abundance of bsq cercs compared to csm cercs),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Notocotylidae,Catatropis,johnstoni,NA
BSQ,402,238,4,metacercaria,238.4,Cloacitrema michiganiensis,trematode,life stage,Species,NA,nonfeeding,commensal,infectious,nonfeeding,NA,NA,NA,NA,1.57e-5,NA,3,approximation,"volumetric; species indistinguished from confamilial, PARO",NA,NA,NA,0.0163147,NA,NA,"approximation, quantified ratio",applied relative abundance of bsq cercs compared to epb cercs),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Cloacitrema,michiganiensis,NA
BSQ,403,245,4,metacercaria,245.4,Himasthla rhigedana,trematode,life stage,Species,NA,nonfeeding,commensal,infectious,nonfeeding,NA,NA,NA,NA,7.236e-6,NA,6,species,volumetric,5874311.67,13055416,4.00000002,0.3402102,0.75610453,4.00000002,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,rhigedana,NA
BSQ,404,266,4,metacercaria,266.4,Parorchis acanthus,trematode,life stage,Species,NA,nonfeeding,commensal,infectious,nonfeeding,NA,NA,NA,NA,1.57e-5,NA,3,approximation,"volumetric; species indistinguished from confamilial, PARO",NA,NA,NA,0.0038167,NA,NA,"approximation, quantified ratio",applied relative abundance of bsq cercs compared to epb cercs,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
BSQ,406,233,4,metacercaria,233.4,Acanthoparyphium spinulosum,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,4.65e-6,NA,3,species,volumetric,194684.03,291483.948,4.31778901,0.0072423,0.0108432,4.31778901,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,spinulosum,NA
BSQ,407,234,4,metacercaria,234.4,microphallid-assiminea,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.2637e-5,NA,1,species,volumetric,24.37,35.7304072,7.0047961,2.46e-6,3.61e-6,7.0047961,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,matched these unk microphallid mcercs to unk microphallid parthenitae in Assiminea californica
BSQ,408,239,4,metacercaria,239.4,Euhaplorchis californiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.38e-6,NA,25,species,volumetric,72146131.3,174441108,4.00000229,0.0993279,0.24016354,4.00000229,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Euhaplorchis,californiensis,NA
BSQ,409,240,4,metacercaria,240.4,fat cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.7e-6,NA,2,species,volumetric,1528628.87,3452260.47,4.00007173,0.0025973,0.00586567,4.00007173,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
BSQ,410,241,4,metacercaria,241.4,Galactosomum humbargari,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.8699e-4,NA,NA,approximation,volumetric; literature (Rekharani and Madhavi 1985,126043.08,262662.722,4.02084336,0.0235692,0.04911609,4.02084336,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Galactosomum,humbargari,NA
BSQ,413,244,4,metacercaria,244.4,hemiurid,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.485e-4,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,NA,NA,NA
BSQ,414,246,4,metacercaria,246.4,Himasthla B,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.034e-5,NA,9,species,volumetric,963229.46,1203853.38,5.15082045,0.0796591,0.09955867,5.15082045,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
BSQ,415,247,4,metacercaria,247.4,Hysterolecitha trilocalis,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA,"approximation, ratio",set equal to cerc annual productivity),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,NA
BSQ,416,248,4,metacercaria,248.4,Lecisthaster sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77e-5,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Lecisthasteridae,Lecisthaster,sp.,Probably L. minimus
BSQ,417,250,4,metacercaria,250.4,Renicola sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.47e-6,NA,4,species,volumetric,447091.09,1011532.9,7,0.005231,0.01183493,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
